date,hour,day_of_week,day_name,is_weekend,is_rush_hour,route_name,distance_km,normal_duration_min,current_duration_min,delay_min,traffic_level,traffic_label
2026-01-21,2,2,Wednesday,False,False,Otedola Bridge,9.0,16,18.8,2.8,1,Light
2026-01-21,2,2,Wednesday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-01-21,2,2,Wednesday,False,False,Iyana Iba,11.0,19,18.6,-0.4,0,None
2026-01-21,3,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,66.6,48.6,4,Severe
2026-01-21,3,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,19.8,-5.2,0,None
2026-01-21,3,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,20.5,-1.5,1,Light
2026-01-21,3,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,25.8,-4.2,0,None
2026-01-21,3,2,Wednesday,False,False,Ikorodu Road,14.0,24,20.2,-3.8,1,Light
2026-01-21,3,2,Wednesday,False,False,Oshodi Junction,8.5,15,17.6,2.6,1,Light
2026-01-21,3,2,Wednesday,False,False,Obalende-CMS,6.2,12,12.2,0.2,0,None
2026-01-21,3,2,Wednesday,False,False,Otedola Bridge,9.0,16,16.1,0.1,1,Light
2026-01-21,3,2,Wednesday,False,False,Ajah,10.5,20,17.2,-2.8,1,Light
2026-01-21,3,2,Wednesday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-21,4,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,66.3,48.3,4,Severe
2026-01-21,4,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,20.7,-4.3,0,None
2026-01-21,4,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,23.7,1.7,1,Light
2026-01-21,4,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,24.6,-5.4,0,None
2026-01-21,4,2,Wednesday,False,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-01-21,4,2,Wednesday,False,False,Oshodi Junction,8.5,15,19.7,4.7,1,Light
2026-01-21,4,2,Wednesday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-01-21,4,2,Wednesday,False,False,Otedola Bridge,9.0,16,12.4,-3.6,1,Light
2026-01-21,4,2,Wednesday,False,False,Ajah,10.5,20,15.5,-4.5,0,None
2026-01-21,4,2,Wednesday,False,False,Iyana Iba,11.0,19,14.8,-4.2,0,None
2026-01-21,5,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-01-21,5,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-01-21,5,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,22.3,0.3,1,Light
2026-01-21,5,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,28.2,-1.8,0,None
2026-01-21,5,2,Wednesday,False,False,Ikorodu Road,14.0,24,23.5,-0.5,0,None
2026-01-21,5,2,Wednesday,False,False,Oshodi Junction,8.5,15,14.9,-0.1,0,None
2026-01-21,5,2,Wednesday,False,False,Obalende-CMS,6.2,12,11.1,-0.9,0,None
2026-01-21,5,2,Wednesday,False,False,Otedola Bridge,9.0,16,65.2,49.2,4,Severe
2026-01-21,5,2,Wednesday,False,False,Ajah,10.5,20,18.9,-1.1,0,None
2026-01-21,5,2,Wednesday,False,False,Iyana Iba,11.0,19,13.6,-5.4,0,None
2026-01-21,6,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,23.6,5.6,2,Moderate
2026-01-21,6,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,28.9,3.9,1,Light
2026-01-21,6,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,33.8,11.8,2,Moderate
2026-01-21,6,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,49.4,19.4,2,Moderate
2026-01-21,6,2,Wednesday,False,False,Ikorodu Road,14.0,24,24.2,0.2,1,Light
2026-01-21,6,2,Wednesday,False,False,Oshodi Junction,8.5,15,24.3,9.3,2,Moderate
2026-01-21,6,2,Wednesday,False,False,Obalende-CMS,6.2,12,12.8,0.8,1,Light
2026-01-21,6,2,Wednesday,False,False,Otedola Bridge,9.0,16,18.7,2.7,1,Light
2026-01-21,6,2,Wednesday,False,False,Ajah,10.5,20,19.3,-0.7,0,None
2026-01-21,6,2,Wednesday,False,False,Iyana Iba,11.0,19,18.2,-0.8,1,Light
2026-01-21,7,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,67.2,49.2,4,Severe
2026-01-21,7,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,71.9,46.9,4,Severe
2026-01-21,7,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,84.9,62.9,4,Severe
2026-01-21,7,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,74.5,44.5,3,Heavy
2026-01-21,7,2,Wednesday,False,True,Ikorodu Road,14.0,24,73.1,49.1,4,Severe
2026-01-21,7,2,Wednesday,False,True,Oshodi Junction,8.5,15,56.6,41.6,4,Severe
2026-01-21,7,2,Wednesday,False,True,Obalende-CMS,6.2,12,43.7,31.7,4,Severe
2026-01-21,7,2,Wednesday,False,True,Otedola Bridge,9.0,16,41.7,25.7,3,Heavy
2026-01-21,7,2,Wednesday,False,True,Ajah,10.5,20,72.8,52.8,4,Severe
2026-01-21,7,2,Wednesday,False,True,Iyana Iba,11.0,19,62.3,43.3,4,Severe
2026-01-21,8,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,66.1,48.1,4,Severe
2026-01-21,8,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,79.3,54.3,4,Severe
2026-01-21,8,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,89.4,67.4,4,Severe
2026-01-21,8,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,88.6,58.6,4,Severe
2026-01-21,8,2,Wednesday,False,True,Ikorodu Road,14.0,24,73.7,49.7,4,Severe
2026-01-21,8,2,Wednesday,False,True,Oshodi Junction,8.5,15,59.4,44.4,4,Severe
2026-01-21,8,2,Wednesday,False,True,Obalende-CMS,6.2,12,42.4,30.4,4,Severe
2026-01-21,8,2,Wednesday,False,True,Otedola Bridge,9.0,16,43.3,27.3,3,Heavy
2026-01-21,8,2,Wednesday,False,True,Ajah,10.5,20,68.4,48.4,4,Severe
2026-01-21,8,2,Wednesday,False,True,Iyana Iba,11.0,19,61.5,42.5,4,Severe
2026-01-21,9,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,67.9,49.9,4,Severe
2026-01-21,9,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,79.4,54.4,4,Severe
2026-01-21,9,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,84.8,62.8,4,Severe
2026-01-21,9,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,85.7,55.7,4,Severe
2026-01-21,9,2,Wednesday,False,True,Ikorodu Road,14.0,24,75.6,51.6,4,Severe
2026-01-21,9,2,Wednesday,False,True,Oshodi Junction,8.5,15,57.5,42.5,4,Severe
2026-01-21,9,2,Wednesday,False,True,Obalende-CMS,6.2,12,41.4,29.4,4,Severe
2026-01-21,9,2,Wednesday,False,True,Otedola Bridge,9.0,16,68.4,52.4,4,Severe
2026-01-21,9,2,Wednesday,False,True,Ajah,10.5,20,68.8,48.8,4,Severe
2026-01-21,9,2,Wednesday,False,True,Iyana Iba,11.0,19,53.9,34.9,4,Severe
2026-01-21,10,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,64.2,46.2,4,Severe
2026-01-21,10,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,77.3,52.3,4,Severe
2026-01-21,10,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,84.4,62.4,4,Severe
2026-01-21,10,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,87.0,57.0,4,Severe
2026-01-21,10,2,Wednesday,False,True,Ikorodu Road,14.0,24,78.6,54.6,4,Severe
2026-01-21,10,2,Wednesday,False,True,Oshodi Junction,8.5,15,57.8,42.8,4,Severe
2026-01-21,10,2,Wednesday,False,True,Obalende-CMS,6.2,12,35.8,23.8,4,Severe
2026-01-21,10,2,Wednesday,False,True,Otedola Bridge,9.0,16,64.7,48.7,4,Severe
2026-01-21,10,2,Wednesday,False,True,Ajah,10.5,20,69.2,49.2,4,Severe
2026-01-21,10,2,Wednesday,False,True,Iyana Iba,11.0,19,62.9,43.9,4,Severe
2026-01-21,11,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,31.1,13.1,2,Moderate
2026-01-21,11,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,34.5,9.5,2,Moderate
2026-01-21,11,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,86.9,64.9,4,Severe
2026-01-21,11,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,46.3,16.3,2,Moderate
2026-01-21,11,2,Wednesday,False,False,Ikorodu Road,14.0,24,31.5,7.5,2,Moderate
2026-01-21,11,2,Wednesday,False,False,Oshodi Junction,8.5,15,39.6,24.6,3,Heavy
2026-01-21,11,2,Wednesday,False,False,Obalende-CMS,6.2,12,13.1,1.1,2,Moderate
2026-01-21,11,2,Wednesday,False,False,Otedola Bridge,9.0,16,70.5,54.5,4,Severe
2026-01-21,11,2,Wednesday,False,False,Ajah,10.5,20,21.2,1.2,1,Light
2026-01-21,11,2,Wednesday,False,False,Iyana Iba,11.0,19,32.3,13.3,2,Moderate
2026-01-21,12,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,23.0,5.0,2,Moderate
2026-01-21,12,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,34.2,9.2,2,Moderate
2026-01-21,12,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,36.4,14.4,2,Moderate
2026-01-21,12,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,34.6,4.6,1,Light
2026-01-21,12,2,Wednesday,False,False,Ikorodu Road,14.0,24,57.6,33.6,3,Heavy
2026-01-21,12,2,Wednesday,False,False,Oshodi Junction,8.5,15,35.1,20.1,3,Heavy
2026-01-21,12,2,Wednesday,False,False,Obalende-CMS,6.2,12,22.8,10.8,2,Moderate
2026-01-21,12,2,Wednesday,False,False,Otedola Bridge,9.0,16,72.0,56.0,4,Severe
2026-01-21,12,2,Wednesday,False,False,Ajah,10.5,20,26.8,6.8,2,Moderate
2026-01-21,12,2,Wednesday,False,False,Iyana Iba,11.0,19,26.7,7.7,2,Moderate
2026-01-21,13,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,58.2,40.2,4,Severe
2026-01-21,13,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,27.4,2.4,1,Light
2026-01-21,13,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,54.6,32.6,3,Heavy
2026-01-21,13,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,30.8,0.8,1,Light
2026-01-21,13,2,Wednesday,False,False,Ikorodu Road,14.0,24,33.4,9.4,2,Moderate
2026-01-21,13,2,Wednesday,False,False,Oshodi Junction,8.5,15,35.0,20.0,3,Heavy
2026-01-21,13,2,Wednesday,False,False,Obalende-CMS,6.2,12,39.2,27.2,4,Severe
2026-01-21,13,2,Wednesday,False,False,Otedola Bridge,9.0,16,41.4,25.4,3,Heavy
2026-01-21,13,2,Wednesday,False,False,Ajah,10.5,20,48.2,28.2,3,Heavy
2026-01-21,13,2,Wednesday,False,False,Iyana Iba,11.0,19,24.0,5.0,2,Moderate
2026-01-21,14,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,44.2,26.2,3,Heavy
2026-01-21,14,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,40.4,15.4,2,Moderate
2026-01-21,14,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,56.8,34.8,3,Heavy
2026-01-21,14,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,44.1,14.1,2,Moderate
2026-01-21,14,2,Wednesday,False,False,Ikorodu Road,14.0,24,77.4,53.4,4,Severe
2026-01-21,14,2,Wednesday,False,False,Oshodi Junction,8.5,15,59.8,44.8,4,Severe
2026-01-21,14,2,Wednesday,False,False,Obalende-CMS,6.2,12,21.2,9.2,2,Moderate
2026-01-21,14,2,Wednesday,False,False,Otedola Bridge,9.0,16,40.6,24.6,3,Heavy
2026-01-21,14,2,Wednesday,False,False,Ajah,10.5,20,33.8,13.8,2,Moderate
2026-01-21,14,2,Wednesday,False,False,Iyana Iba,11.0,19,14.9,-4.1,1,Light
2026-01-21,15,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,15.0,-3.0,1,Light
2026-01-21,15,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,64.7,39.7,3,Heavy
2026-01-21,15,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,51.6,29.6,3,Heavy
2026-01-21,15,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,31.5,1.5,1,Light
2026-01-21,15,2,Wednesday,False,False,Ikorodu Road,14.0,24,35.8,11.8,2,Moderate
2026-01-21,15,2,Wednesday,False,False,Oshodi Junction,8.5,15,41.5,26.5,3,Heavy
2026-01-21,15,2,Wednesday,False,False,Obalende-CMS,6.2,12,38.3,26.3,4,Severe
2026-01-21,15,2,Wednesday,False,False,Otedola Bridge,9.0,16,69.0,53.0,4,Severe
2026-01-21,15,2,Wednesday,False,False,Ajah,10.5,20,30.8,10.8,2,Moderate
2026-01-21,15,2,Wednesday,False,False,Iyana Iba,11.0,19,32.4,13.4,2,Moderate
2026-01-21,16,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,23.4,5.4,2,Moderate
2026-01-21,16,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,34.5,9.5,2,Moderate
2026-01-21,16,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,31.8,9.8,2,Moderate
2026-01-21,16,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,77.9,47.9,3,Heavy
2026-01-21,16,2,Wednesday,False,False,Ikorodu Road,14.0,24,60.5,36.5,3,Heavy
2026-01-21,16,2,Wednesday,False,False,Oshodi Junction,8.5,15,37.5,22.5,3,Heavy
2026-01-21,16,2,Wednesday,False,False,Obalende-CMS,6.2,12,19.5,7.5,2,Moderate
2026-01-21,16,2,Wednesday,False,False,Otedola Bridge,9.0,16,44.7,28.7,3,Heavy
2026-01-21,16,2,Wednesday,False,False,Ajah,10.5,20,51.3,31.3,3,Heavy
2026-01-21,16,2,Wednesday,False,False,Iyana Iba,11.0,19,33.3,14.3,2,Moderate
2026-01-21,17,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,65.0,47.0,4,Severe
2026-01-21,17,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,72.1,47.1,4,Severe
2026-01-21,17,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,84.4,62.4,4,Severe
2026-01-21,17,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,82.9,52.9,4,Severe
2026-01-21,17,2,Wednesday,False,True,Ikorodu Road,14.0,24,80.5,56.5,4,Severe
2026-01-21,17,2,Wednesday,False,True,Oshodi Junction,8.5,15,60.5,45.5,4,Severe
2026-01-21,17,2,Wednesday,False,True,Obalende-CMS,6.2,12,37.3,25.3,4,Severe
2026-01-21,17,2,Wednesday,False,True,Otedola Bridge,9.0,16,39.9,23.9,3,Heavy
2026-01-21,17,2,Wednesday,False,True,Ajah,10.5,20,71.7,51.7,4,Severe
2026-01-21,17,2,Wednesday,False,True,Iyana Iba,11.0,19,62.3,43.3,4,Severe
2026-01-21,18,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,61.6,43.6,4,Severe
2026-01-21,18,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,73.2,48.2,4,Severe
2026-01-21,18,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,86.0,64.0,4,Severe
2026-01-21,18,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,81.1,51.1,4,Severe
2026-01-21,18,2,Wednesday,False,True,Ikorodu Road,14.0,24,80.2,56.2,4,Severe
2026-01-21,18,2,Wednesday,False,True,Oshodi Junction,8.5,15,35.7,20.7,3,Heavy
2026-01-21,18,2,Wednesday,False,True,Obalende-CMS,6.2,12,37.1,25.1,4,Severe
2026-01-21,18,2,Wednesday,False,True,Otedola Bridge,9.0,16,68.6,52.6,4,Severe
2026-01-21,18,2,Wednesday,False,True,Ajah,10.5,20,66.7,46.7,4,Severe
2026-01-21,18,2,Wednesday,False,True,Iyana Iba,11.0,19,58.9,39.9,4,Severe
2026-01-21,19,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,62.6,44.6,4,Severe
2026-01-21,19,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,73.6,48.6,4,Severe
2026-01-21,19,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,53.6,31.6,3,Heavy
2026-01-21,19,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,86.0,56.0,4,Severe
2026-01-21,19,2,Wednesday,False,True,Ikorodu Road,14.0,24,64.1,40.1,3,Heavy
2026-01-21,19,2,Wednesday,False,True,Oshodi Junction,8.5,15,61.6,46.6,4,Severe
2026-01-21,19,2,Wednesday,False,True,Obalende-CMS,6.2,12,37.4,25.4,4,Severe
2026-01-21,19,2,Wednesday,False,True,Otedola Bridge,9.0,16,71.8,55.8,4,Severe
2026-01-21,19,2,Wednesday,False,True,Ajah,10.5,20,69.1,49.1,4,Severe
2026-01-21,19,2,Wednesday,False,True,Iyana Iba,11.0,19,63.1,44.1,4,Severe
2026-01-21,20,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,63.4,45.4,4,Severe
2026-01-21,20,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,58.6,33.6,3,Heavy
2026-01-21,20,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,56.0,34.0,3,Heavy
2026-01-21,20,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,79.0,49.0,4,Severe
2026-01-21,20,2,Wednesday,False,True,Ikorodu Road,14.0,24,75.3,51.3,4,Severe
2026-01-21,20,2,Wednesday,False,True,Oshodi Junction,8.5,15,54.1,39.1,4,Severe
2026-01-21,20,2,Wednesday,False,True,Obalende-CMS,6.2,12,44.3,32.3,4,Severe
2026-01-21,20,2,Wednesday,False,True,Otedola Bridge,9.0,16,66.1,50.1,4,Severe
2026-01-21,20,2,Wednesday,False,True,Ajah,10.5,20,45.8,25.8,3,Heavy
2026-01-21,20,2,Wednesday,False,True,Iyana Iba,11.0,19,43.4,24.4,3,Heavy
2026-01-21,21,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,14.3,-3.7,1,Light
2026-01-21,21,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,39.6,14.6,2,Moderate
2026-01-21,21,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,37.6,15.6,2,Moderate
2026-01-21,21,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,46.4,16.4,2,Moderate
2026-01-21,21,2,Wednesday,False,False,Ikorodu Road,14.0,24,21.1,-2.9,1,Light
2026-01-21,21,2,Wednesday,False,False,Oshodi Junction,8.5,15,24.3,9.3,2,Moderate
2026-01-21,21,2,Wednesday,False,False,Obalende-CMS,6.2,12,13.4,1.4,1,Light
2026-01-21,21,2,Wednesday,False,False,Otedola Bridge,9.0,16,20.8,4.8,2,Moderate
2026-01-21,21,2,Wednesday,False,False,Ajah,10.5,20,22.1,2.1,1,Light
2026-01-21,21,2,Wednesday,False,False,Iyana Iba,11.0,19,16.9,-2.1,1,Light
2026-01-21,22,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,14.9,-3.1,1,Light
2026-01-21,22,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,24.4,-0.6,1,Light
2026-01-21,22,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,29.3,7.3,2,Moderate
2026-01-21,22,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,28.8,-1.2,1,Light
2026-01-21,22,2,Wednesday,False,False,Ikorodu Road,14.0,24,27.2,3.2,1,Light
2026-01-21,22,2,Wednesday,False,False,Oshodi Junction,8.5,15,25.5,10.5,2,Moderate
2026-01-21,22,2,Wednesday,False,False,Obalende-CMS,6.2,12,16.2,4.2,2,Moderate
2026-01-21,22,2,Wednesday,False,False,Otedola Bridge,9.0,16,24.3,8.3,2,Moderate
2026-01-21,22,2,Wednesday,False,False,Ajah,10.5,20,23.0,3.0,1,Light
2026-01-21,22,2,Wednesday,False,False,Iyana Iba,11.0,19,16.0,-3.0,1,Light
2026-01-21,23,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,21.2,3.2,1,Light
2026-01-21,23,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,20.5,-4.5,0,None
2026-01-21,23,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,26.3,4.3,1,Light
2026-01-21,23,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,23.7,-6.3,0,None
2026-01-21,23,2,Wednesday,False,False,Ikorodu Road,14.0,24,20.7,-3.3,1,Light
2026-01-21,23,2,Wednesday,False,False,Oshodi Junction,8.5,15,12.0,-3.0,1,Light
2026-01-21,23,2,Wednesday,False,False,Obalende-CMS,6.2,12,14.4,2.4,1,Light
2026-01-21,23,2,Wednesday,False,False,Otedola Bridge,9.0,16,20.8,4.8,2,Moderate
2026-01-21,23,2,Wednesday,False,False,Ajah,10.5,20,15.3,-4.7,1,Light
2026-01-21,23,2,Wednesday,False,False,Iyana Iba,11.0,19,14.6,-4.4,1,Light
2026-01-22,0,3,Thursday,False,False,Third Mainland Bridge,11.8,18,16.0,-2.0,0,None
2026-01-22,0,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-01-22,0,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,16.8,-5.2,0,None
2026-01-22,0,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,25.3,-4.7,1,Light
2026-01-22,0,3,Thursday,False,False,Ikorodu Road,14.0,24,22.3,-1.7,0,None
2026-01-22,0,3,Thursday,False,False,Oshodi Junction,8.5,15,20.2,5.2,2,Moderate
2026-01-22,0,3,Thursday,False,False,Obalende-CMS,6.2,12,8.6,-3.4,0,None
2026-01-22,0,3,Thursday,False,False,Otedola Bridge,9.0,16,12.9,-3.1,1,Light
2026-01-22,0,3,Thursday,False,False,Ajah,10.5,20,19.5,-0.5,0,None
2026-01-22,0,3,Thursday,False,False,Iyana Iba,11.0,19,19.3,0.3,0,None
2026-01-22,1,3,Thursday,False,False,Third Mainland Bridge,11.8,18,16.0,-2.0,0,None
2026-01-22,1,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,18.5,-6.5,0,None
2026-01-22,1,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,19.0,-3.0,1,Light
2026-01-22,1,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,24.2,-5.8,0,None
2026-01-22,1,3,Thursday,False,False,Ikorodu Road,14.0,24,22.6,-1.4,0,None
2026-01-22,1,3,Thursday,False,False,Oshodi Junction,8.5,15,15.8,0.8,0,None
2026-01-22,1,3,Thursday,False,False,Obalende-CMS,6.2,12,14.4,2.4,0,None
2026-01-22,1,3,Thursday,False,False,Otedola Bridge,9.0,16,20.9,4.9,1,Light
2026-01-22,1,3,Thursday,False,False,Ajah,10.5,20,18.1,-1.9,0,None
2026-01-22,1,3,Thursday,False,False,Iyana Iba,11.0,19,14.8,-4.2,0,None
2026-01-22,2,3,Thursday,False,False,Third Mainland Bridge,11.8,18,12.8,-5.2,0,None
2026-01-22,2,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,19.1,-5.9,0,None
2026-01-22,2,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,18.8,-3.2,1,Light
2026-01-22,2,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,22.2,-7.8,0,None
2026-01-22,2,3,Thursday,False,False,Ikorodu Road,14.0,24,21.3,-2.7,0,None
2026-01-22,2,3,Thursday,False,False,Oshodi Junction,8.5,15,12.3,-2.7,1,Light
2026-01-22,2,3,Thursday,False,False,Obalende-CMS,6.2,12,12.0,-0.0,0,None
2026-01-22,2,3,Thursday,False,False,Otedola Bridge,9.0,16,62.9,46.9,4,Severe
2026-01-22,2,3,Thursday,False,False,Ajah,10.5,20,17.7,-2.3,0,None
2026-01-22,2,3,Thursday,False,False,Iyana Iba,11.0,19,13.5,-5.5,0,None
2026-01-22,3,3,Thursday,False,False,Third Mainland Bridge,11.8,18,19.2,1.2,0,None
2026-01-22,3,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,25.3,0.3,1,Light
2026-01-22,3,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,18.4,-3.6,1,Light
2026-01-22,3,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,28.6,-1.4,0,None
2026-01-22,3,3,Thursday,False,False,Ikorodu Road,14.0,24,74.7,50.7,4,Severe
2026-01-22,3,3,Thursday,False,False,Oshodi Junction,8.5,15,15.0,-0.0,1,Light
2026-01-22,3,3,Thursday,False,False,Obalende-CMS,6.2,12,39.1,27.1,4,Severe
2026-01-22,3,3,Thursday,False,False,Otedola Bridge,9.0,16,11.2,-4.8,0,None
2026-01-22,3,3,Thursday,False,False,Ajah,10.5,20,20.8,0.8,0,None
2026-01-22,3,3,Thursday,False,False,Iyana Iba,11.0,19,17.9,-1.1,0,None
2026-01-22,4,3,Thursday,False,False,Third Mainland Bridge,11.8,18,20.1,2.1,1,Light
2026-01-22,4,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,18.2,-6.8,0,None
2026-01-22,4,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,34.5,12.5,2,Moderate
2026-01-22,4,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-01-22,4,3,Thursday,False,False,Ikorodu Road,14.0,24,17.1,-6.9,0,None
2026-01-22,4,3,Thursday,False,False,Oshodi Junction,8.5,15,19.9,4.9,1,Light
2026-01-22,4,3,Thursday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,1,Light
2026-01-22,4,3,Thursday,False,False,Otedola Bridge,9.0,16,15.2,-0.8,1,Light
2026-01-22,4,3,Thursday,False,False,Ajah,10.5,20,19.2,-0.8,1,Light
2026-01-22,4,3,Thursday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-01-22,5,3,Thursday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-01-22,5,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,21.2,-3.8,0,None
2026-01-22,5,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,21.2,-0.8,1,Light
2026-01-22,5,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-01-22,5,3,Thursday,False,False,Ikorodu Road,14.0,24,20.3,-3.7,0,None
2026-01-22,5,3,Thursday,False,False,Oshodi Junction,8.5,15,12.2,-2.8,1,Light
2026-01-22,5,3,Thursday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-01-22,5,3,Thursday,False,False,Otedola Bridge,9.0,16,20.0,4.0,1,Light
2026-01-22,5,3,Thursday,False,False,Ajah,10.5,20,16.1,-3.9,0,None
2026-01-22,5,3,Thursday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
